Sender,Receiver,Timestamp,Discussion Title,Discussion Category,Parent Category,Category Text,Discussion Identifier,Comment ID,Discussion ID
68,445,5/21/13 1:28,Flipped Classroom?,Use of Time,Units 4-5 Planning Elements Discussions,,Flipped Classroom?Use of TimeUnits 4-5 Planning Elements Discussions,2144,235
12,30,5/21/13 1:30,CTE High School - Raleigh,Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,CTE High School - RaleighUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot,2145,302
68,445,5/21/13 1:35,Flipped Classroom?,Use of Time,Units 4-5 Planning Elements Discussions,,Flipped Classroom?Use of TimeUnits 4-5 Planning Elements Discussions,2146,235
53,41,5/21/13 1:38,Balancing the PD need for District-wide Initiatives and Differentiated Professional Development,Professional Learning,Units 4-5 Planning Elements Discussions,,Balancing the PD need for District-wide Initiatives and Differentiated Professional DevelopmentProfessional LearningUnits 4-5 Planning Elements Discussions,2147,211
68,445,5/21/13 1:42,Expanding the Use of Time,Use of Time,Units 4-5 Planning Elements Discussions,,Expanding the Use of TimeUse of TimeUnits 4-5 Planning Elements Discussions,2148,242
12,30,5/21/13 1:44,Planned CTE High School - Next Steps,Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,Planned CTE High School - Next StepsUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot,2149,319
12,198,5/21/13 1:49,Next step for rural Virginia school district in Shenandoah Valley,Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,Next step for rural Virginia school district in Shenandoah ValleyUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot,2150,317
68,198,5/21/13 1:50,"Rural elementary school in Virginia, use of time plans",Use of Time,Units 4-5 Planning Elements Discussions,,"Rural elementary school in Virginia, use of time plansUse of TimeUnits 4-5 Planning Elements Discussions",2151,266
12,61,5/21/13 1:53,Stocks Recommendations,Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,Stocks RecommendationsUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot,2152,297
12,92,5/21/13 2:00,Topeka Seaman USD 345 - Local Leadership,Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,Topeka Seaman USD 345 - Local LeadershipUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot,2153,300
12,26,5/21/13 2:04,Woodville ISD,Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,Woodville ISDUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot,2154,318
445,44,5/21/13 10:05,"No one can transition alone, it takes an iTeam",Major Lessons Learned from the DLT MOOC-Ed,Unit 7 Reflections about the DLT MOOC-Ed,"How have your goals, challenges and/or plans changed as a result of participating in the DLT MOOC-Ed?","No one can transition alone, it takes an iTeamMajor Lessons Learned from the DLT MOOC-EdUnit 7 Reflections about the DLT MOOC-Ed",2155,324
30,12,5/21/13 11:23,Planned CTE High School - Next Steps,Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,Planned CTE High School - Next StepsUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot,2156,319
10,30,5/21/13 11:35,Harris Road Middle School,Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,Harris Road Middle SchoolUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot,2157,301
61,444,5/21/13 11:45,Crowdsource Leadership Lessons Learned,Unit 6 Leadership Strategies Discussion,Root,,Crowdsource Leadership Lessons LearnedUnit 6 Leadership Strategies DiscussionRoot,2158,292
10,444,5/21/13 11:50,Harris Road Middle School,Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,Harris Road Middle SchoolUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot,2159,301
4,29,5/21/13 12:20,Harris Road Middle School,Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,Harris Road Middle SchoolUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot,2160,301
4,26,5/21/13 12:23,Woodville ISD,Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,Woodville ISDUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot,2161,318
9,34,5/21/13 12:26,Local Leadership Recommendations: Small Montessori School K-3,Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,Local Leadership Recommendations: Small Montessori School K-3Units 6 & 7 Submit & Review Local Leadership RecommendationsRoot,2162,306
4,98,5/21/13 12:51,"Leadership Model for K-5 Elementary School in Raleigh, NC",Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,"Leadership Model for K-5 Elementary School in Raleigh, NCUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot",2163,321
80,319,5/21/13 13:22,"Suburban/Rural District, Wisconsin",Group U-Z,Units 2-3: Submit & Review Goals/Challenges Statements,,"Suburban/Rural District, WisconsinGroup U-ZUnits 2-3: Submit & Review Goals/Challenges Statements",2164,165
68,98,5/21/13 13:29,"Leadership Model for K-5 Elementary School in Raleigh, NC",Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,"Leadership Model for K-5 Elementary School in Raleigh, NCUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot",2165,321
54,445,5/21/13 13:39,Ask Questions about the Self Assessment,Self-Assessment Discussion with Metiri Group,Units 4-5 Planning Elements Discussions,,Ask Questions about the Self AssessmentSelf-Assessment Discussion with Metiri GroupUnits 4-5 Planning Elements Discussions,2166,220
68,137,5/21/13 13:46,"Leadership Work for Neil Armstrong Middle School in Forest Grove, OR",Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,"Leadership Work for Neil Armstrong Middle School in Forest Grove, ORUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot",2167,325
4,7,5/21/13 14:09,Local Leadership Recommendations for Sioux Falls Christian Schools,Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,Local Leadership Recommendations for Sioux Falls Christian SchoolsUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot,2168,315
4,198,5/21/13 14:52,Next step for rural Virginia school district in Shenandoah Valley,Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,Next step for rural Virginia school district in Shenandoah ValleyUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot,2169,317
10,41,5/21/13 15:28,Balancing the PD need for District-wide Initiatives and Differentiated Professional Development,Professional Learning,Units 4-5 Planning Elements Discussions,,Balancing the PD need for District-wide Initiatives and Differentiated Professional DevelopmentProfessional LearningUnits 4-5 Planning Elements Discussions,2170,211
10,36,5/21/13 15:32,Crowdsource: Curriculum &amp; Instruction Lessons Learned,Curriculum & Instruction,Units 4-5 Planning Elements Discussions,,Crowdsource: Curriculum &amp; Instruction Lessons LearnedCurriculum & InstructionUnits 4-5 Planning Elements Discussions,2171,207
9,444,5/21/13 15:40,Best use of expert panels?,Suggestions for Improving the DLT MOOC-Ed,Unit 7 Reflections about the DLT MOOC-Ed,Please help us improve future versions of the DLT MOOC-Ed.,Best use of expert panels?Suggestions for Improving the DLT MOOC-EdUnit 7 Reflections about the DLT MOOC-Ed,2172,326
10,445,5/21/13 15:46,Decisions about Devices,Technology & Infrastructure,Units 4-5 Planning Elements Discussions,,Decisions about DevicesTechnology & InfrastructureUnits 4-5 Planning Elements Discussions,2173,229
444,9,5/21/13 16:36,Best use of expert panels?,Suggestions for Improving the DLT MOOC-Ed,Unit 7 Reflections about the DLT MOOC-Ed,Please help us improve future versions of the DLT MOOC-Ed.,Best use of expert panels?Suggestions for Improving the DLT MOOC-EdUnit 7 Reflections about the DLT MOOC-Ed,2174,326
444,68,5/21/13 16:46,"WBAIS, Israel",Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,"WBAIS, IsraelUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot",2175,327
61,98,5/21/13 17:15,"Leadership Model for K-5 Elementary School in Raleigh, NC",Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,"Leadership Model for K-5 Elementary School in Raleigh, NCUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot",2176,321
61,198,5/21/13 17:17,Next step for rural Virginia school district in Shenandoah Valley,Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,Next step for rural Virginia school district in Shenandoah ValleyUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot,2177,317
61,98,5/21/13 17:24,"Leadership Model for K-5 Elementary School in Raleigh, NC",Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,"Leadership Model for K-5 Elementary School in Raleigh, NCUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot",2178,321
61,34,5/21/13 17:26,Local Leadership Recommendations: Small Montessori School K-3,Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,Local Leadership Recommendations: Small Montessori School K-3Units 6 & 7 Submit & Review Local Leadership RecommendationsRoot,2179,306
60,444,5/21/13 17:27,Rural School - Local Leadership Recommendations,Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,Rural School - Local Leadership RecommendationsUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot,2180,309
61,24,5/21/13 17:29,Munster:,Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,Munster:Units 6 & 7 Submit & Review Local Leadership RecommendationsRoot,2181,310
5,12,5/21/13 17:31,Recommendations for Digital Learning Transition from an Instructional Coach,Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,Recommendations for Digital Learning Transition from an Instructional CoachUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot,2182,305
60,98,5/21/13 17:57,"Leadership Model for K-5 Elementary School in Raleigh, NC",Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,"Leadership Model for K-5 Elementary School in Raleigh, NCUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot",2183,321
60,6,5/21/13 18:18,Recommendations for a school or district on technology implementation,Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,Recommendations for a school or district on technology implementationUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot,2184,307
60,44,5/21/13 18:24,Durham Academy Next Steps,Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,Durham Academy Next StepsUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot,2185,311
60,92,5/21/13 18:28,Topeka Seaman USD 345 - Local Leadership,Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,Topeka Seaman USD 345 - Local LeadershipUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot,2186,300
9,444,5/21/13 18:31,Thanks to those who contributed to the discussion forum,Most Valuable Resources and Activities,Unit 7 Reflections about the DLT MOOC-Ed,What did you find most useful in the course?  Least useful?,Thanks to those who contributed to the discussion forumMost Valuable Resources and ActivitiesUnit 7 Reflections about the DLT MOOC-Ed,2187,314
1,7,5/21/13 18:31,Sioux Falls Christian Schools - Status/Next Steps for Professional Learning,Professional Learning,Units 4-5 Planning Elements Discussions,,Sioux Falls Christian Schools - Status/Next Steps for Professional LearningProfessional LearningUnits 4-5 Planning Elements Discussions,2188,328
60,11,5/21/13 18:41,Local Leadership Recommendations: Small Montessori School K-3,Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,Local Leadership Recommendations: Small Montessori School K-3Units 6 & 7 Submit & Review Local Leadership RecommendationsRoot,2189,306
1,444,5/21/13 18:44,How to best organize discussion groups?,Suggestions for Improving the DLT MOOC-Ed,Unit 7 Reflections about the DLT MOOC-Ed,Please help us improve future versions of the DLT MOOC-Ed.,How to best organize discussion groups?Suggestions for Improving the DLT MOOC-EdUnit 7 Reflections about the DLT MOOC-Ed,2190,329
444,137,5/21/13 18:53,Funding the model,Budgets & Resources,Units 4-5 Planning Elements Discussions,,Funding the modelBudgets & ResourcesUnits 4-5 Planning Elements Discussions,2191,308
1,444,5/21/13 19:01,Thanks to those who contributed to the discussion forum,Most Valuable Resources and Activities,Unit 7 Reflections about the DLT MOOC-Ed,What did you find most useful in the course?  Least useful?,Thanks to those who contributed to the discussion forumMost Valuable Resources and ActivitiesUnit 7 Reflections about the DLT MOOC-Ed,2192,314
1,92,5/21/13 19:17,Crowdsource Leadership Lessons Learned,Unit 6 Leadership Strategies Discussion,Root,,Crowdsource Leadership Lessons LearnedUnit 6 Leadership Strategies DiscussionRoot,2193,292
1,444,5/21/13 19:25,Crowdsource Leadership Lessons Learned,Unit 6 Leadership Strategies Discussion,Root,,Crowdsource Leadership Lessons LearnedUnit 6 Leadership Strategies DiscussionRoot,2194,292
29,44,5/21/13 20:09,Durham Academy Next Steps,Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,Durham Academy Next StepsUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot,2195,311
198,198,5/22/13 0:34,Next step for rural Virginia school district in Shenandoah Valley,Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,Next step for rural Virginia school district in Shenandoah ValleyUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot,2196,317
44,444,5/22/13 1:01,Best use of expert panels?,Suggestions for Improving the DLT MOOC-Ed,Unit 7 Reflections about the DLT MOOC-Ed,Please help us improve future versions of the DLT MOOC-Ed.,Best use of expert panels?Suggestions for Improving the DLT MOOC-EdUnit 7 Reflections about the DLT MOOC-Ed,2197,326
44,444,5/22/13 1:04,How to best organize discussion groups?,Suggestions for Improving the DLT MOOC-Ed,Unit 7 Reflections about the DLT MOOC-Ed,Please help us improve future versions of the DLT MOOC-Ed.,How to best organize discussion groups?Suggestions for Improving the DLT MOOC-EdUnit 7 Reflections about the DLT MOOC-Ed,2198,329
198,121,5/22/13 1:24,"What will you take from Mooresville, Quakertown, Klein ISD, and Maine to help your school/district?",Group U-Z,Units 1-3 Discussion Groups,,"What will you take from Mooresville, Quakertown, Klein ISD, and Maine to help your school/district?Group U-ZUnits 1-3 Discussion Groups",2199,104
147,114,5/22/13 1:41,Decisions about Devices,Technology & Infrastructure,Units 4-5 Planning Elements Discussions,,Decisions about DevicesTechnology & InfrastructureUnits 4-5 Planning Elements Discussions,2200,229
198,53,5/22/13 1:43,Rural Massachusetts Elementary School,Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,Rural Massachusetts Elementary SchoolUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot,2201,330
11,444,5/22/13 2:41,"Aga Khan School, Kyrgyzstan. Recommendations",Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,"Aga Khan School, Kyrgyzstan. RecommendationsUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot",2202,312
19,444,5/22/13 3:56,"8 major points about DLT, reinforced by the DLT MOOC-Ed",Major Lessons Learned from the DLT MOOC-Ed,Unit 7 Reflections about the DLT MOOC-Ed,"How have your goals, challenges and/or plans changed as a result of participating in the DLT MOOC-Ed?","8 major points about DLT, reinforced by the DLT MOOC-EdMajor Lessons Learned from the DLT MOOC-EdUnit 7 Reflections about the DLT MOOC-Ed",2203,331
11,53,5/22/13 6:11,Rural Massachusetts Elementary School,Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,Rural Massachusetts Elementary SchoolUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot,2204,330
11,137,5/22/13 7:05,"Leadership Work for Neil Armstrong Middle School in Forest Grove, OR",Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,"Leadership Work for Neil Armstrong Middle School in Forest Grove, ORUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot",2205,325
11,7,5/22/13 7:08,"Aga Khan School, Kyrgyzstan . The new ways of teaching",Professional Learning,Units 4-5 Planning Elements Discussions,,"Aga Khan School, Kyrgyzstan . The new ways of teachingProfessional LearningUnits 4-5 Planning Elements Discussions",2206,270
11,68,5/22/13 7:26,"Aga Khan School, Kyrgyzstan . The new ways of teaching",Professional Learning,Units 4-5 Planning Elements Discussions,,"Aga Khan School, Kyrgyzstan . The new ways of teachingProfessional LearningUnits 4-5 Planning Elements Discussions",2207,270
11,212,5/22/13 7:59,"Manchester, NH Local Leadership Recommendations",Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,"Manchester, NH Local Leadership RecommendationsUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot",2208,320
11,98,5/22/13 8:08,"Leadership Model for K-5 Elementary School in Raleigh, NC",Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,"Leadership Model for K-5 Elementary School in Raleigh, NCUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot",2209,321
11,35,5/22/13 8:15,Digital Learning at a Small Private University in the Upper Midwest,Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,Digital Learning at a Small Private University in the Upper MidwestUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot,2210,316
11,68,5/22/13 8:38,"WBAIS, Israel",Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,"WBAIS, IsraelUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot",2211,327
11,444,5/22/13 8:46,Crowdsource Leadership Lessons Learned,Unit 6 Leadership Strategies Discussion,Root,,Crowdsource Leadership Lessons LearnedUnit 6 Leadership Strategies DiscussionRoot,2212,292
11,444,5/22/13 9:26,"8 major points about DLT, reinforced by the DLT MOOC-Ed",Major Lessons Learned from the DLT MOOC-Ed,Unit 7 Reflections about the DLT MOOC-Ed,"How have your goals, challenges and/or plans changed as a result of participating in the DLT MOOC-Ed?","8 major points about DLT, reinforced by the DLT MOOC-EdMajor Lessons Learned from the DLT MOOC-EdUnit 7 Reflections about the DLT MOOC-Ed",2213,331
9,445,5/22/13 11:56,Acceptable and Responsible Use Policies,Technology & Infrastructure,Units 4-5 Planning Elements Discussions,,Acceptable and Responsible Use PoliciesTechnology & InfrastructureUnits 4-5 Planning Elements Discussions,2214,272
9,445,5/22/13 12:09,Flipped Classroom?,Use of Time,Units 4-5 Planning Elements Discussions,,Flipped Classroom?Use of TimeUnits 4-5 Planning Elements Discussions,2215,235
35,11,5/22/13 18:44,Digital Learning at a Small Private University in the Upper Midwest,Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,Digital Learning at a Small Private University in the Upper MidwestUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot,2216,316
49,137,5/22/13 19:34,"Leadership Work for Neil Armstrong Middle School in Forest Grove, OR",Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,"Leadership Work for Neil Armstrong Middle School in Forest Grove, ORUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot",2217,325
436,445,5/22/13 20:10,Flipped Classroom?,Use of Time,Units 4-5 Planning Elements Discussions,,Flipped Classroom?Use of TimeUnits 4-5 Planning Elements Discussions,2218,235
15,35,5/22/13 20:42,Digital Learning Transition for a small private university,Curriculum & Instruction,Units 4-5 Planning Elements Discussions,,Digital Learning Transition for a small private universityCurriculum & InstructionUnits 4-5 Planning Elements Discussions,2219,247
15,136,5/22/13 21:49,Status/Next Steps Statement for Southern WV Rural School-Shady Spring HS 9 - 12,Curriculum & Instruction,Units 4-5 Planning Elements Discussions,,Status/Next Steps Statement for Southern WV Rural School-Shady Spring HS 9 - 12Curriculum & InstructionUnits 4-5 Planning Elements Discussions,2220,294
15,88,5/22/13 22:03,Pattonville High School - Curriuculm & Instruction,Curriculum & Instruction,Units 4-5 Planning Elements Discussions,,Pattonville High School - Curriuculm & InstructionCurriculum & InstructionUnits 4-5 Planning Elements Discussions,2221,248
19,11,5/22/13 22:59,"8 major points about DLT, reinforced by the DLT MOOC-Ed",Major Lessons Learned from the DLT MOOC-Ed,Unit 7 Reflections about the DLT MOOC-Ed,"How have your goals, challenges and/or plans changed as a result of participating in the DLT MOOC-Ed?","8 major points about DLT, reinforced by the DLT MOOC-EdMajor Lessons Learned from the DLT MOOC-EdUnit 7 Reflections about the DLT MOOC-Ed",2222,331
444,19,5/22/13 23:51,"8 major points about DLT, reinforced by the DLT MOOC-Ed",Major Lessons Learned from the DLT MOOC-Ed,Unit 7 Reflections about the DLT MOOC-Ed,"How have your goals, challenges and/or plans changed as a result of participating in the DLT MOOC-Ed?","8 major points about DLT, reinforced by the DLT MOOC-EdMajor Lessons Learned from the DLT MOOC-EdUnit 7 Reflections about the DLT MOOC-Ed",2223,331
30,444,5/23/13 0:17,Thanks to those who contributed to the discussion forum,Most Valuable Resources and Activities,Unit 7 Reflections about the DLT MOOC-Ed,What did you find most useful in the course?  Least useful?,Thanks to those who contributed to the discussion forumMost Valuable Resources and ActivitiesUnit 7 Reflections about the DLT MOOC-Ed,2224,314
35,15,5/23/13 0:49,Digital Learning Transition for a small private university,Curriculum & Instruction,Units 4-5 Planning Elements Discussions,,Digital Learning Transition for a small private universityCurriculum & InstructionUnits 4-5 Planning Elements Discussions,2225,247
444,444,5/23/13 0:49,Which resources were most useful?  Which aren't needed next time?,Most Valuable Resources and Activities,Unit 7 Reflections about the DLT MOOC-Ed,What did you find most useful in the course?  Least useful?,Which resources were most useful?  Which aren't needed next time?Most Valuable Resources and ActivitiesUnit 7 Reflections about the DLT MOOC-Ed,2226,332
163,137,5/23/13 1:22,"Leadership Work for Neil Armstrong Middle School in Forest Grove, OR",Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,"Leadership Work for Neil Armstrong Middle School in Forest Grove, ORUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot",2227,325
163,35,5/23/13 1:30,Digital Learning at a Small Private University in the Upper Midwest,Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,Digital Learning at a Small Private University in the Upper MidwestUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot,2228,316
53,34,5/23/13 1:51,Local Leadership Recommendations: Small Montessori School K-3,Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,Local Leadership Recommendations: Small Montessori School K-3Units 6 & 7 Submit & Review Local Leadership RecommendationsRoot,2229,306
440,444,5/23/13 5:40,Which resources were most useful?  Which aren't needed next time?,Most Valuable Resources and Activities,Unit 7 Reflections about the DLT MOOC-Ed,What did you find most useful in the course?  Least useful?,Which resources were most useful?  Which aren't needed next time?Most Valuable Resources and ActivitiesUnit 7 Reflections about the DLT MOOC-Ed,2230,332
35,163,5/23/13 12:20,Digital Learning at a Small Private University in the Upper Midwest,Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,Digital Learning at a Small Private University in the Upper MidwestUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot,2231,316
1,88,5/23/13 13:52,Leadership Recommendations - Local public school near St. Louis,Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,Leadership Recommendations - Local public school near St. LouisUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot,2232,333
1,68,5/23/13 14:12,"WBAIS, Israel",Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,"WBAIS, IsraelUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot",2233,327
1,137,5/23/13 14:26,"Leadership Work for Neil Armstrong Middle School in Forest Grove, OR",Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,"Leadership Work for Neil Armstrong Middle School in Forest Grove, ORUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot",2234,325
1,444,5/23/13 14:40,"8 major points about DLT, reinforced by the DLT MOOC-Ed",Major Lessons Learned from the DLT MOOC-Ed,Unit 7 Reflections about the DLT MOOC-Ed,"How have your goals, challenges and/or plans changed as a result of participating in the DLT MOOC-Ed?","8 major points about DLT, reinforced by the DLT MOOC-EdMajor Lessons Learned from the DLT MOOC-EdUnit 7 Reflections about the DLT MOOC-Ed",2235,331
30,444,5/23/13 15:05,"8 major points about DLT, reinforced by the DLT MOOC-Ed",Major Lessons Learned from the DLT MOOC-Ed,Unit 7 Reflections about the DLT MOOC-Ed,"How have your goals, challenges and/or plans changed as a result of participating in the DLT MOOC-Ed?","8 major points about DLT, reinforced by the DLT MOOC-EdMajor Lessons Learned from the DLT MOOC-EdUnit 7 Reflections about the DLT MOOC-Ed",2236,331
166,165,5/23/13 15:54,"Rhode Island -  suburban, public district",Group O-T,Units 2-3: Submit & Review Goals/Challenges Statements,,"Rhode Island -  suburban, public districtGroup O-TUnits 2-3: Submit & Review Goals/Challenges Statements",2237,199
166,103,5/23/13 16:00,Urban/Suburban school district (RI).  From a teacher's perspective...,Group O-T,Units 2-3: Submit & Review Goals/Challenges Statements,,Urban/Suburban school district (RI).  From a teacher's perspective...Group O-TUnits 2-3: Submit & Review Goals/Challenges Statements,2238,146
166,445,5/23/13 16:04,Ask Questions about the Self Assessment,Self-Assessment Discussion with Metiri Group,Units 4-5 Planning Elements Discussions,,Ask Questions about the Self AssessmentSelf-Assessment Discussion with Metiri GroupUnits 4-5 Planning Elements Discussions,2239,220
166,445,5/23/13 16:35,Acceptable and Responsible Use Policies,Technology & Infrastructure,Units 4-5 Planning Elements Discussions,,Acceptable and Responsible Use PoliciesTechnology & InfrastructureUnits 4-5 Planning Elements Discussions,2240,272
166,182,5/23/13 16:39,Cloud Computing,Technology & Infrastructure,Units 4-5 Planning Elements Discussions,,Cloud ComputingTechnology & InfrastructureUnits 4-5 Planning Elements Discussions,2241,234
60,11,5/23/13 17:07,Strenght and weaknesses.,Unit 6 Leadership Strategies Discussion,Root,,Strenght and weaknesses.Unit 6 Leadership Strategies DiscussionRoot,2242,334
202,53,5/23/13 17:10,Rural Massachusetts Elementary School,Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,Rural Massachusetts Elementary SchoolUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot,2243,330
60,444,5/23/13 17:16,Crowdsource Leadership Lessons Learned,Unit 6 Leadership Strategies Discussion,Root,,Crowdsource Leadership Lessons LearnedUnit 6 Leadership Strategies DiscussionRoot,2244,292
60,60,5/23/13 17:18,Professional Development - Rural Area,Professional Learning,Units 4-5 Planning Elements Discussions,,Professional Development - Rural AreaProfessional LearningUnits 4-5 Planning Elements Discussions,2245,269
444,27,5/23/13 18:02,Statement of Next Steps from a Parent,Use of Time,Units 4-5 Planning Elements Discussions,,Statement of Next Steps from a ParentUse of TimeUnits 4-5 Planning Elements Discussions,2246,287
68,444,5/23/13 19:45,Crowdsource Leadership Lessons Learned,Unit 6 Leadership Strategies Discussion,Root,,Crowdsource Leadership Lessons LearnedUnit 6 Leadership Strategies DiscussionRoot,2247,292
75,445,5/23/13 21:04,Crowdsource: Curriculum &amp; Instruction Lessons Learned,Curriculum & Instruction,Units 4-5 Planning Elements Discussions,,Crowdsource: Curriculum &amp; Instruction Lessons LearnedCurriculum & InstructionUnits 4-5 Planning Elements Discussions,2248,207
75,155,5/23/13 21:37,Time to understand the role of the teacher,Curriculum & Instruction,Units 4-5 Planning Elements Discussions,,Time to understand the role of the teacherCurriculum & InstructionUnits 4-5 Planning Elements Discussions,2249,259
34,53,5/23/13 23:17,Local Leadership Recommendations: Small Montessori School K-3,Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,Local Leadership Recommendations: Small Montessori School K-3Units 6 & 7 Submit & Review Local Leadership RecommendationsRoot,2250,306
34,63,5/23/13 23:23,"Shady Spring High School, WV",Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,"Shady Spring High School, WVUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot",2251,335
34,144,5/23/13 23:32,Large Suburban School Division in Virginia,Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,Large Suburban School Division in VirginiaUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot,2252,336
19,444,5/23/13 23:41,"8 major points about DLT, reinforced by the DLT MOOC-Ed",Major Lessons Learned from the DLT MOOC-Ed,Unit 7 Reflections about the DLT MOOC-Ed,"How have your goals, challenges and/or plans changed as a result of participating in the DLT MOOC-Ed?","8 major points about DLT, reinforced by the DLT MOOC-EdMajor Lessons Learned from the DLT MOOC-EdUnit 7 Reflections about the DLT MOOC-Ed",2253,331
